team,self_previous_shot,player_position,home_game,location_x,points,location_y,shoot_player,time_from_last_shot,quarter,current_shot_outcome,home_team_name,away_team_name,player_position_name,shot_type_es,weekday,time_decimal,time_elapsed,distance_ft_to_basket,game_id,cell_x,cell_y,cell
ATL,Fallido,C,No,54,2,260,Dwight Howard,26,3,Fallido,New York Knicks,Atlanta Hawks,Centro,Bandeo,Domingo,5.383333333,29.38333333,265.548489,13,11,51,1151
ATL,Fallido,PF,No,112,2,200,Paul Millsap,41,3,Fallido,New York Knicks,Atlanta Hawks,Ala pivot,Tiro de salto flotante,Domingo,6.066666667,30.06666667,229.2247805,13,24,39,2439
ATL,Fallido,PG,No,50,2,225,Dennis Schroder,28,3,Fallido,New York Knicks,Atlanta Hawks,Base,Bandeja,Domingo,6.533333333,30.53333333,230.4886114,13,10,44,1044
ATL,Fallido,SF,No,234,3,429,Kent Bazemore,27,3,Fallido,New York Knicks,Atlanta Hawks,Alero,Salto de salto,Domingo,6.983333333,30.98333333,488.6685994,13,50,85,5085
ATL,Fallido,SG,No,279,3,377,Kyle Korver,8,3,Anotado,New York Knicks,Atlanta Hawks,Escolta,Salto de salto,Domingo,7.116666667,31.11666667,469.0095948,13,59,75,5975
ATL,Anotado,C,No,72,2,249,Dwight Howard,29,3,Fallido,New York Knicks,Atlanta Hawks,Centro,CallejÃ³n oop volteo,Domingo,7.6,31.6,259.2006944,13,15,49,1549
ATL,Fallido,SF,No,259,3,118,Kent Bazemore,32,3,Fallido,New York Knicks,Atlanta Hawks,Alero,Salto de salto,Domingo,8.133333333,32.13333333,284.6137734,13,55,23,5523
ATL,Fallido,C,No,40,2,372,Mike Muscala,22,3,Anotado,New York Knicks,Atlanta Hawks,Centro,Salto de salto,Domingo,8.5,32.5,374.1443572,13,8,74,874
ATL,Anotado,SG,No,112,2,254,Tim Hardaway Jr.,38,3,Anotado,New York Knicks,Atlanta Hawks,Escolta,Jr. 6 'Driving Hook Shot,Domingo,9.133333333,33.13333333,277.59683,13,24,50,2450
ATL,Anotado,G,No,92,2,331,Malcolm Delaney,87,3,Anotado,New York Knicks,Atlanta Hawks,Guardia,Jump Bank Shot,Domingo,10.58333333,34.58333333,343.5476677,13,19,66,1966
ATL,Anotado,G,No,97,3,493,Malcolm Delaney,31,4,Fallido,New York Knicks,Atlanta Hawks,Guardia,Salto de salto,Domingo,0.25,36.25,502.4519878,13,20,98,2098
ATL,Fallido,F,No,62,2,272,Taurean Prince,56,4,Anotado,New York Knicks,Atlanta Hawks,Ala,Bandeo,Domingo,1.183333333,37.18333333,278.9767015,13,13,54,1354
ATL,Anotado,SG,No,69,2,252,Tim Hardaway Jr.,26,4,Fallido,New York Knicks,Atlanta Hawks,Escolta,Jr. 2 'Plazo de conducciÃ³n,Domingo,1.616666667,37.61666667,261.2757164,13,14,50,1450
ATL,Fallido,F,No,62,2,249,Taurean Prince,22,4,Fallido,New York Knicks,Atlanta Hawks,Ala,Bandeja,Domingo,1.983333333,37.98333333,256.6028059,13,13,49,1349
ATL,Fallido,SG,No,79,3,491,Kyle Korver,28,4,Anotado,New York Knicks,Atlanta Hawks,Escolta,Salto de salto,Domingo,2.45,38.45,497.3147896,13,16,98,1698
ATL,Anotado,G,No,244,2,239,Malcolm Delaney,36,4,Fallido,New York Knicks,Atlanta Hawks,Guardia,Salto de salto,Domingo,3.05,39.05,341.5508747,13,52,47,5247
ATL,Fallido,SG,No,112,3,4,Tim Hardaway Jr.,37,4,Anotado,New York Knicks,Atlanta Hawks,Escolta,Tiro de salto de 25 '3 puntos,Domingo,3.666666667,39.66666667,112.0714058,13,24,0,2400
ATL,Anotado,SG,No,59,2,269,Tim Hardaway Jr.,40,4,Anotado,New York Knicks,Atlanta Hawks,Escolta,Jr. 2 'Plazo de conducciÃ³n,Domingo,4.333333333,40.33333333,275.3942628,13,12,53,1253
ATL,Anotado,F,No,77,3,488,Taurean Prince,31,4,Fallido,New York Knicks,Atlanta Hawks,Ala,Salto de salto,Domingo,4.85,40.85,494.037448,13,16,97,1697
ATL,Fallido,SG,No,62,2,252,Tim Hardaway Jr.,32,4,Fallido,New York Knicks,Atlanta Hawks,Escolta,Jr. 1 'Plazo de conducciÃ³n,Domingo,5.383333333,41.38333333,259.5149321,13,13,50,1350
ATL,Fallido,F,No,58,2,226,Taurean Prince,28,4,Fallido,New York Knicks,Atlanta Hawks,Ala,Bandeja,Domingo,5.85,41.85,233.3238093,13,12,45,1245
ATL,Fallido,C,No,67,2,244,Dwight Howard,1,4,Anotado,New York Knicks,Atlanta Hawks,Centro,Bulto,Domingo,5.866666667,41.86666667,253.0316186,13,14,48,1448
ATL,Anotado,SG,No,62,2,267,Kyle Korver,39,4,Fallido,New York Knicks,Atlanta Hawks,Escolta,Bandeja,Domingo,6.516666667,42.51666667,274.1039949,13,13,53,1353
ATL,Fallido,C,No,112,2,251,Dwight Howard,7,4,Fallido,New York Knicks,Atlanta Hawks,Centro,Tiro de gancho,Domingo,6.633333333,42.63333333,274.854507,13,24,50,2450
ATL,Fallido,C,No,77,2,203,Dwight Howard,21,4,Fallido,New York Knicks,Atlanta Hawks,Centro,Salto de salto,Domingo,6.983333333,42.98333333,217.1128739,13,16,40,1640
ATL,Fallido,SG,No,75,2,251,Kyle Korver,39,4,Anotado,New York Knicks,Atlanta Hawks,Escolta,Bandeja,Domingo,7.633333333,43.63333333,261.9656466,13,16,50,1650
ATL,Anotado,SF,No,62,2,228,Kent Bazemore,30,4,Anotado,New York Knicks,Atlanta Hawks,Alero,Bandeja,Domingo,8.133333333,44.13333333,236.2794955,13,13,45,1345
ATL,Anotado,PF,No,51,2,265,Paul Millsap,37,4,Anotado,New York Knicks,Atlanta Hawks,Ala pivot,Bandeo,Domingo,8.75,44.75,269.8629282,13,10,52,1052
ATL,Anotado,SF,No,50,2,262,Kent Bazemore,29,4,Fallido,New York Knicks,Atlanta Hawks,Alero,CallejÃ³n,Domingo,9.233333333,45.23333333,266.7283262,13,10,52,1052
ATL,Fallido,PF,No,280,3,352,Paul Millsap,35,4,Anotado,New York Knicks,Atlanta Hawks,Ala pivot,Salto de salto,Domingo,9.816666667,45.81666667,449.7821695,13,60,70,6070
ATL,Anotado,SF,No,46,2,259,Kent Bazemore,35,4,Anotado,New York Knicks,Atlanta Hawks,Alero,ConducciÃ³n de bandeja inversa,Domingo,10.4,46.4,263.0532266,13,9,51,951
ATL,Anotado,SG,No,161,2,292,Kyle Korver,32,4,Anotado,New York Knicks,Atlanta Hawks,Escolta,Puente,Domingo,10.93333333,46.93333333,333.4441482,13,34,58,3458
ATL,Anotado,PF,No,274,3,133,Paul Millsap,40,4,Fallido,New York Knicks,Atlanta Hawks,Ala pivot,Tiro de salto pullup,Domingo,11.6,47.6,304.5734723,13,58,26,5826
ATL,Fallido,SG,Si,288,3,301,Kyle Korver,33,1,Anotado,Atlanta Hawks,New Orleans Pelicans,Escolta,Tiro de salto pullup,Martes,0.85,0.85,416.5873258,14,61,60,6160
ATL,Anotado,C,Si,52,2,250,Dwight Howard,25,1,Anotado,Atlanta Hawks,New Orleans Pelicans,Centro,CallejÃ³n oop volteo,Martes,1.266666667,1.266666667,255.3507392,14,11,49,1149
ATL,Anotado,PF,Si,46,2,95,Paul Millsap,56,1,Fallido,Atlanta Hawks,New Orleans Pelicans,Ala pivot,Paso atrÃ¡s en el salto de salto,Martes,2.2,2.2,105.5509356,14,9,18,918
ATL,Fallido,PG,Si,51,2,112,Dennis Schroder,3,1,Anotado,Atlanta Hawks,New Orleans Pelicans,Base,Salto de salto,Martes,2.25,2.25,123.0650235,14,10,22,1022
ATL,Anotado,PF,Si,146,2,357,Paul Millsap,30,1,Bloqueado,Atlanta Hawks,New Orleans Pelicans,Ala pivot,Tiro de salto pullup,Martes,2.75,2.75,385.7006611,14,31,71,3171
ATL,Bloqueado,SF,Si,141,2,72,Kent Bazemore,6,1,Fallido,Atlanta Hawks,New Orleans Pelicans,Alero,Salto de salto,Martes,2.85,2.85,158.3192976,14,30,14,3014
ATL,Fallido,C,Si,52,2,250,Dwight Howard,16,1,Anotado,Atlanta Hawks,New Orleans Pelicans,Centro,CallejÃ³n oop volteo,Martes,3.116666667,3.116666667,255.3507392,14,11,49,1149
ATL,Anotado,C,Si,67,2,292,Dwight Howard,56,1,Fallido,Atlanta Hawks,New Orleans Pelicans,Centro,Tiro del banco de gancho,Martes,4.05,4.05,299.5880505,14,14,58,1458
ATL,Fallido,SG,Si,313,3,202,Kyle Korver,38,1,Fallido,Atlanta Hawks,New Orleans Pelicans,Escolta,Tiro de salto pullup,Martes,4.683333333,4.683333333,372.5224825,14,67,40,6740
ATL,Fallido,PF,Si,225,3,437,Paul Millsap,36,1,Fallido,Atlanta Hawks,New Orleans Pelicans,Ala pivot,Salto de salto,Martes,5.283333333,5.283333333,491.5221256,14,48,87,4887
ATL,Fallido,PG,Si,270,3,128,Dennis Schroder,13,1,Fallido,Atlanta Hawks,New Orleans Pelicans,Base,Tiro de salto,Martes,5.5,5.5,298.8042838,14,57,25,5725
ATL,Fallido,C,Si,58,2,274,Mike Muscala,35,1,Bloqueado,Atlanta Hawks,New Orleans Pelicans,Centro,Bandeja,Martes,6.083333333,6.083333333,280.0714195,14,12,54,1254
ATL,Bloqueado,PG,Si,58,2,259,Dennis Schroder,19,1,Fallido,Atlanta Hawks,New Orleans Pelicans,Base,ConducciÃ³n de bandeja inversa,Martes,6.4,6.4,265.4147697,14,12,51,1251
ATL,Fallido,PG,Si,62,2,400,Dennis Schroder,26,1,Fallido,Atlanta Hawks,New Orleans Pelicans,Base,Salto de salto,Martes,6.833333333,6.833333333,404.7764815,14,13,79,1379
ATL,Fallido,C,Si,62,3,20,Mike Muscala,43,1,Fallido,Atlanta Hawks,New Orleans Pelicans,Centro,Salto de salto,Martes,7.55,7.55,65.1459899,14,13,3,1303
ATL,Fallido,PF,Si,152,2,306,Paul Millsap,32,1,Fallido,Atlanta Hawks,New Orleans Pelicans,Ala pivot,Tiro de salto de respuesta,Martes,8.083333333,8.083333333,341.6723577,14,32,61,3261
ATL,Fallido,G,Si,74,2,77,Malcolm Delaney,57,1,Anotado,Atlanta Hawks,New Orleans Pelicans,Guardia,Tiro de salto pullup,Martes,9.033333333,9.033333333,106.7941946,14,15,15,1515
ATL,Anotado,G,Si,116,2,460,Malcolm Delaney,42,1,Anotado,Atlanta Hawks,New Orleans Pelicans,Guardia,Tiro de salto pullup,Martes,9.733333333,9.733333333,474.4006745,14,24,91,2491
ATL,Anotado,SF,Si,79,3,17,Thabo Sefolosha,27,1,Fallido,Atlanta Hawks,New Orleans Pelicans,Alero,Salto de salto,Martes,10.18333333,10.18333333,80.8084154,14,16,3,1603
ATL,Fallido,PF,Si,264,3,383,Kris Humphries,57,1,Fallido,Atlanta Hawks,New Orleans Pelicans,Ala pivot,Salto de salto,Martes,11.13333333,11.13333333,465.1720112,14,56,76,5676
ATL,Fallido,G,Si,231,2,184,Malcolm Delaney,23,1,Bloqueado,Atlanta Hawks,New Orleans Pelicans,Guardia,Tiro de salto pullup,Martes,11.51666667,11.51666667,295.3252444,14,49,36,4936
ATL,Bloqueado,G,Si,254,3,117,Malcolm Delaney,27,1,Fallido,Atlanta Hawks,New Orleans Pelicans,Guardia,Tiro de salto,Martes,11.96666667,11.96666667,279.6515689,14,54,23,5423
ATL,Fallido,PF,Si,52,2,250,Kris Humphries,31,2,Anotado,Atlanta Hawks,New Orleans Pelicans,Ala pivot,Correr volcado,Martes,0.333333333,12.33333333,255.3507392,14,11,49,1149
ATL,Anotado,C,Si,52,2,250,Dwight Howard,15,2,Anotado,Atlanta Hawks,New Orleans Pelicans,Centro,CallejÃ³n oop volteo,Martes,0.583333333,12.58333333,255.3507392,14,11,49,1149
ATL,Anotado,G,Si,50,2,248,Malcolm Delaney,64,2,Fallido,Atlanta Hawks,New Orleans Pelicans,Guardia,Bandeja,Martes,1.65,13.65,252.9901184,14,10,49,1049
ATL,Fallido,SF,Si,152,2,156,Kent Bazemore,57,2,Fallido,Atlanta Hawks,New Orleans Pelicans,Alero,ConducciÃ³n de salto flotante,Martes,2.6,14.6,217.8072542,14,32,31,3231
ATL,Fallido,SF,Si,64,2,81,Thabo Sefolosha,27,2,Fallido,Atlanta Hawks,New Orleans Pelicans,Alero,Salto de salto,Martes,3.05,15.05,103.2327467,14,13,16,1316
ATL,Fallido,PG,Si,180,2,166,Dennis Schroder,32,2,Anotado,Atlanta Hawks,New Orleans Pelicans,Base,Tiro de salto pullup,Martes,3.583333333,15.58333333,244.8591432,14,38,33,3833
ATL,Anotado,PF,Si,67,3,480,Paul Millsap,31,2,Anotado,Atlanta Hawks,New Orleans Pelicans,Ala pivot,Salto de salto,Martes,4.1,16.1,484.6534845,14,14,95,1495
ATL,Anotado,SF,Si,62,2,403,Thabo Sefolosha,23,2,Anotado,Atlanta Hawks,New Orleans Pelicans,Alero,Salto de salto,Martes,4.483333333,16.48333333,407.7413396,14,13,80,1380
ATL,Anotado,PG,Si,62,2,269,Dennis Schroder,39,2,Anotado,Atlanta Hawks,New Orleans Pelicans,Base,Bandeja,Martes,5.133333333,17.13333333,276.0525312,14,13,53,1353
ATL,Anotado,PF,Si,69,2,249,Paul Millsap,34,2,Anotado,Atlanta Hawks,New Orleans Pelicans,Ala pivot,CondacciÃ³n conductora de los dedos,Martes,5.7,17.7,258.383436,14,14,49,1449
ATL,Anotado,PF,Si,200,2,328,Paul Millsap,11,2,Anotado,Atlanta Hawks,New Orleans Pelicans,Ala pivot,Tiro de salto pullup,Martes,5.883333333,17.88333333,384.1666305,14,42,65,4265
ATL,Anotado,PG,Si,50,2,269,Dennis Schroder,96,2,Bloqueado,Atlanta Hawks,New Orleans Pelicans,Base,Bandeja,Martes,7.483333333,19.48333333,273.6073829,14,10,53,1053
ATL,Bloqueado,PG,Si,295,3,280,Dennis Schroder,75,2,Anotado,Atlanta Hawks,New Orleans Pelicans,Base,Tiro de salto pullup,Martes,8.733333333,20.73333333,406.7247226,14,63,55,6355
ATL,Anotado,SG,Si,53,2,426,Kyle Korver,22,2,Anotado,Atlanta Hawks,New Orleans Pelicans,Escolta,Tiro de salto pullup,Martes,9.1,21.1,429.2842881,14,11,85,1185
ATL,Anotado,SF,Si,52,2,250,Thabo Sefolosha,17,2,Anotado,Atlanta Hawks,New Orleans Pelicans,Alero,CallejÃ³n oop volteo,Martes,9.383333333,21.38333333,255.3507392,14,11,49,1149
ATL,Anotado,SF,Si,102,2,419,Thabo Sefolosha,40,2,Anotado,Atlanta Hawks,New Orleans Pelicans,Alero,Tiro de salto pullup,Martes,10.05,22.05,431.236594,14,21,83,2183
ATL,Anotado,SF,Si,116,2,264,Thabo Sefolosha,33,2,Fallido,Atlanta Hawks,New Orleans Pelicans,Alero,ConducciÃ³n de salto flotante,Martes,10.6,22.6,288.360885,14,24,52,2452
ATL,Fallido,PG,Si,136,2,444,Dennis Schroder,54,2,Fallido,Atlanta Hawks,New Orleans Pelicans,Base,Tiro de salto pullup,Martes,11.5,23.5,464.3619278,14,29,88,2988
ATL,Fallido,SF,Si,54,2,256,Thabo Sefolosha,29,2,Fallido,Atlanta Hawks,New Orleans Pelicans,Alero,Bandeja,Martes,11.98333333,23.98333333,261.6333312,14,11,51,1151
ATL,Fallido,C,Si,888,2,250,Dwight Howard,31,3,Anotado,Atlanta Hawks,New Orleans Pelicans,Centro,Conducir volcado,Martes,1,25,922.5204605,14,190,49,19049
ATL,Anotado,PF,Si,784,2,187,Paul Millsap,37,3,Anotado,Atlanta Hawks,New Orleans Pelicans,Ala pivot,Paso atrÃ¡s en el salto de salto,Martes,1.616666667,25.61666667,805.9931761,14,168,37,16837
ATL,Anotado,SG,Si,645,3,239,Kyle Korver,47,3,Anotado,Atlanta Hawks,New Orleans Pelicans,Escolta,Tiro de salto pullup,Martes,2.4,26.4,687.8560896,14,138,47,13847
ATL,Anotado,SF,Si,684,2,176,Kent Bazemore,17,3,Fallido,Atlanta Hawks,New Orleans Pelicans,Alero,Salto de salto,Martes,2.683333333,26.68333333,706.2803976,14,146,35,14635
ATL,Fallido,PF,Si,645,3,226,Paul Millsap,31,3,Fallido,Atlanta Hawks,New Orleans Pelicans,Ala pivot,Salto de salto,Martes,3.2,27.2,683.4478766,14,138,45,13845
ATL,Fallido,C,Si,878,2,236,Dwight Howard,4,3,Fallido,Atlanta Hawks,New Orleans Pelicans,Centro,Bulto,Martes,3.266666667,27.26666667,909.1644516,14,188,47,18847
ATL,Fallido,SF,Si,889,3,477,Kent Bazemore,34,3,Fallido,Atlanta Hawks,New Orleans Pelicans,Alero,Salto de salto,Martes,3.833333333,27.83333333,1008.885524,14,190,95,19095
ATL,Fallido,PG,Si,647,3,172,Dennis Schroder,5,3,Fallido,Atlanta Hawks,New Orleans Pelicans,Base,Salto de salto,Martes,3.916666667,27.91666667,669.4721802,14,138,34,13834
ATL,Fallido,SF,Si,701,3,76,Kent Bazemore,41,3,Fallido,Atlanta Hawks,New Orleans Pelicans,Alero,Salto de salto,Martes,4.6,28.6,705.1077932,14,150,15,15015
ATL,Fallido,PG,Si,886,2,235,Dennis Schroder,64,3,Anotado,Atlanta Hawks,New Orleans Pelicans,Base,CondacciÃ³n conductora de los dedos,Martes,5.666666667,29.66666667,916.6356964,14,189,46,18946
ATL,Anotado,SG,Si,676,3,380,Kyle Korver,40,3,Anotado,Atlanta Hawks,New Orleans Pelicans,Escolta,Salto de salto,Martes,6.333333333,30.33333333,775.4843648,14,144,75,14475
ATL,Anotado,PG,Si,657,3,146,Dennis Schroder,34,3,Fallido,Atlanta Hawks,New Orleans Pelicans,Base,Running Pull-Up Jump Shot,Martes,6.9,30.9,673.0267454,14,140,29,14029
ATL,Fallido,SG,Si,861,3,14,Tim Hardaway Jr.,27,3,Fallido,Atlanta Hawks,New Orleans Pelicans,Escolta,Tiro de salto de 24 '3 puntos,Martes,7.35,31.35,861.1138136,14,184,2,18402
ATL,Fallido,PG,Si,881,2,236,Dennis Schroder,33,3,Anotado,Atlanta Hawks,New Orleans Pelicans,Base,Bandeja,Martes,7.9,31.9,912.0619497,14,188,47,18847
ATL,Anotado,SG,Si,868,3,478,Tim Hardaway Jr.,22,3,Anotado,Atlanta Hawks,New Orleans Pelicans,Escolta,Tiro de salto de 3 puntos,Martes,8.266666667,32.26666667,990.9127106,14,186,95,18695
ATL,Anotado,SG,Si,886,2,231,Tim Hardaway Jr.,26,3,Bloqueado,Atlanta Hawks,New Orleans Pelicans,Escolta,Jr. 2 'Running Cuting,Martes,8.7,32.7,915.6183703,14,189,46,18946
ATL,Bloqueado,C,Si,738,2,334,Mike Muscala,48,3,Anotado,Atlanta Hawks,New Orleans Pelicans,Centro,Salto de salto,Martes,9.5,33.5,810.061726,14,158,66,15866
ATL,Anotado,SG,Si,882,2,230,Tim Hardaway Jr.,28,3,Anotado,Atlanta Hawks,New Orleans Pelicans,Escolta,Jr. 2 'Running Cuting,Martes,9.966666667,33.96666667,911.4954745,14,189,45,18945
ATL,Anotado,G,Si,887,2,233,Malcolm Delaney,36,3,Anotado,Atlanta Hawks,New Orleans Pelicans,Guardia,Bandeja,Martes,10.56666667,34.56666667,917.0921437,14,190,46,19046
ATL,Anotado,SG,Si,645,3,277,Tim Hardaway Jr.,47,3,Anotado,Atlanta Hawks,New Orleans Pelicans,Escolta,Tiro de salto pullup de 25 '3 puntos,Martes,11.35,35.35,701.9643866,14,138,55,13855
ATL,Anotado,G,Si,709,2,364,Malcolm Delaney,38,3,Fallido,Atlanta Hawks,New Orleans Pelicans,Guardia,Tiro de salto pullup,Martes,11.98333333,35.98333333,796.9799245,14,151,72,15172
ATL,Fallido,C,Si,843,2,43,Mike Muscala,1,3,Fallido,Atlanta Hawks,New Orleans Pelicans,Centro,Salto de salto,Martes,12,36,844.0959661,14,180,8,18008
ATL,Fallido,F,Si,873,2,272,DeAndre Bembry,31,4,Bloqueado,Atlanta Hawks,New Orleans Pelicans,Ala,Bandeja,Martes,0.3,36.3,914.3921478,14,187,54,18754
ATL,Bloqueado,G,Si,853,2,272,Malcolm Delaney,40,4,Anotado,Atlanta Hawks,New Orleans Pelicans,Guardia,Tiro de salto pullup,Martes,0.966666667,36.96666667,895.3172622,14,182,54,18254
ATL,Anotado,F,Si,868,3,472,Taurean Prince,39,4,Bloqueado,Atlanta Hawks,New Orleans Pelicans,Ala,Salto de salto,Martes,1.616666667,37.61666667,988.0323881,14,186,94,18694
ATL,Bloqueado,SG,Si,887,2,415,Tim Hardaway Jr.,3,4,Anotado,Atlanta Hawks,New Orleans Pelicans,Escolta,JR. 17 'Jump Shot,Martes,1.666666667,37.66666667,979.2823903,14,190,82,19082
ATL,Anotado,G,Si,882,2,252,Malcolm Delaney,27,4,Anotado,Atlanta Hawks,New Orleans Pelicans,Guardia,Bandeja,Martes,2.116666667,38.11666667,917.293846,14,189,50,18950
ATL,Anotado,F,Si,833,2,433,Taurean Prince,32,4,Anotado,Atlanta Hawks,New Orleans Pelicans,Ala,Salto de salto,Martes,2.65,38.65,938.8173411,14,178,86,17886
ATL,Anotado,SG,Si,853,2,354,Tim Hardaway Jr.,37,4,Bloqueado,Atlanta Hawks,New Orleans Pelicans,Escolta,Jr. 11 'Tiro de salto de respuesta,Martes,3.266666667,39.26666667,923.5393874,14,182,70,18270
ATL,Bloqueado,G,Si,652,3,145,Malcolm Delaney,27,4,Fallido,Atlanta Hawks,New Orleans Pelicans,Guardia,Salto de salto,Martes,3.716666667,39.71666667,667.9288884,14,139,28,13928
ATL,Fallido,PF,Si,878,3,14,Kris Humphries,29,4,Fallido,Atlanta Hawks,New Orleans Pelicans,Ala pivot,Salto de salto,Martes,4.2,40.2,878.1116102,14,188,2,18802
ATL,Fallido,F,Si,657,3,148,Taurean Prince,34,4,Anotado,Atlanta Hawks,New Orleans Pelicans,Ala,Salto de salto,Martes,4.766666667,40.76666667,673.4634363,14,140,29,14029
ATL,Anotado,F,Si,650,3,287,Taurean Prince,35,4,Fallido,Atlanta Hawks,New Orleans Pelicans,Ala,Tiro de salto pullup,Martes,5.35,41.35,710.5413429,14,139,57,13957
ATL,Fallido,PF,Si,828,2,207,Ryan Kelly,26,4,Fallido,Atlanta Hawks,New Orleans Pelicans,Ala pivot,Conducir disparo de salto de banco flotante,Martes,5.783333333,41.78333333,853.4828645,14,177,41,17741
ATL,Fallido,F,Si,876,2,207,DeAndre Bembry,24,4,Bloqueado,Atlanta Hawks,New Orleans Pelicans,Ala,Bandeja,Martes,6.183333333,42.18333333,900.1249913,14,187,41,18741
ATL,Bloqueado,F,Si,887,2,122,Taurean Prince,5,4,Anotado,Atlanta Hawks,New Orleans Pelicans,Ala,Salto de salto,Martes,6.266666667,42.26666667,895.3507693,14,190,24,19024
ATL,Anotado,PF,Si,784,2,338,Ryan Kelly,33,4,Fallido,Atlanta Hawks,New Orleans Pelicans,Ala pivot,Tiro de salto de respuesta,Martes,6.816666667,42.81666667,853.7564055,14,168,67,16867
ATL,Fallido,F,Si,720,3,429,DeAndre Bembry,33,4,Fallido,Atlanta Hawks,New Orleans Pelicans,Ala,Salto de salto,Martes,7.366666667,43.36666667,838.1175335,14,154,85,15485
ATL,Fallido,G,Si,679,2,303,Malcolm Delaney,26,4,Fallido,Atlanta Hawks,New Orleans Pelicans,Guardia,Tiro de salto pullup,Martes,7.8,43.8,743.5388356,14,145,60,14560
ATL,Fallido,F,Si,887,2,233,DeAndre Bembry,30,4,Anotado,Atlanta Hawks,New Orleans Pelicans,Ala,CallejÃ³n,Martes,8.3,44.3,917.0921437,14,190,46,19046
ATL,Anotado,SG,Si,689,3,390,Kyle Korver,19,4,Anotado,Atlanta Hawks,New Orleans Pelicans,Escolta,Tiro de salto pullup,Martes,8.616666667,44.61666667,791.7202789,14,147,77,14777
ATL,Anotado,F,Si,851,3,473,Taurean Prince,76,4,Anotado,Atlanta Hawks,New Orleans Pelicans,Ala,Tiro de salto pullup,Martes,9.883333333,45.88333333,973.6169678,14,182,94,18294
ATL,Anotado,PF,Si,868,2,249,Kris Humphries,95,4,Anotado,Atlanta Hawks,New Orleans Pelicans,Ala pivot,Bandeja,Martes,11.46666667,47.46666667,903.0088593,14,186,49,18649
ATL,Anotado,PF,No,873,2,149,Paul Millsap,25,1,Anotado,Indiana Pacers,Atlanta Hawks,Ala pivot,Tiro de salto de respuesta,MiÃ©rcoles,0.75,0.75,885.6240737,15,187,29,18729
ATL,Anotado,PG,No,789,2,261,Dennis Schroder,25,1,Bloqueado,Indiana Pacers,Atlanta Hawks,Base,Tiro de salto flotante,MiÃ©rcoles,1.166666667,1.166666667,831.048735,15,169,52,16952
ATL,Bloqueado,SF,No,735,2,370,Kent Bazemore,39,1,Fallido,Indiana Pacers,Atlanta Hawks,Alero,Salto de salto,MiÃ©rcoles,1.816666667,1.816666667,822.8760539,15,157,73,15773
ATL,Fallido,PF,No,878,2,272,Paul Millsap,41,1,Fallido,Indiana Pacers,Atlanta Hawks,Ala pivot,Bandeo,MiÃ©rcoles,2.5,2.5,919.1670142,15,188,54,18854
ATL,Fallido,C,No,886,2,244,Dwight Howard,1,1,Anotado,Indiana Pacers,Atlanta Hawks,Centro,Bulto,MiÃ©rcoles,2.516666667,2.516666667,918.9842218,15,189,48,18948
ATL,Anotado,C,No,866,2,261,Dwight Howard,28,1,Anotado,Indiana Pacers,Atlanta Hawks,Centro,Bandeo,MiÃ©rcoles,2.983333333,2.983333333,904.4760914,15,185,52,18552
ATL,Anotado,SF,No,868,2,259,Kent Bazemore,29,1,Anotado,Indiana Pacers,Atlanta Hawks,Alero,CondacciÃ³n conductora de los dedos,MiÃ©rcoles,3.466666667,3.466666667,905.8173105,15,186,51,18651
ATL,Anotado,PG,No,881,2,230,Dennis Schroder,33,1,Bloqueado,Indiana Pacers,Atlanta Hawks,Base,Bandeo,MiÃ©rcoles,4.016666667,4.016666667,910.5278689,15,188,45,18845
ATL,Bloqueado,PF,No,689,3,416,Paul Millsap,46,1,Fallido,Indiana Pacers,Atlanta Hawks,Ala pivot,Salto de salto,MiÃ©rcoles,4.783333333,4.783333333,804.845948,15,147,83,14783
ATL,Fallido,C,No,876,2,252,Dwight Howard,2,1,Anotado,Indiana Pacers,Atlanta Hawks,Centro,Retroceso,MiÃ©rcoles,4.816666667,4.816666667,911.5261927,15,187,50,18750
ATL,Anotado,C,No,670,3,392,Mike Muscala,36,1,Anotado,Indiana Pacers,Atlanta Hawks,Centro,Salto de salto,MiÃ©rcoles,5.416666667,5.416666667,776.2499597,15,143,78,14378
ATL,Anotado,C,No,858,2,259,Dwight Howard,74,1,Anotado,Indiana Pacers,Atlanta Hawks,Centro,Bandeja,MiÃ©rcoles,6.65,6.65,896.2393653,15,183,51,18351
ATL,Anotado,C,No,784,3,485,Mike Muscala,37,1,Anotado,Indiana Pacers,Atlanta Hawks,Centro,Salto de salto,MiÃ©rcoles,7.266666667,7.266666667,921.8899067,15,168,96,16896
ATL,Anotado,G,No,871,3,23,Malcolm Delaney,43,1,Bloqueado,Indiana Pacers,Atlanta Hawks,Guardia,Salto de salto,MiÃ©rcoles,7.983333333,7.983333333,871.303621,15,186,4,18604
ATL,Bloqueado,SF,No,797,2,454,Thabo Sefolosha,4,1,Fallido,Indiana Pacers,Atlanta Hawks,Alero,Salto de salto,MiÃ©rcoles,8.05,8.05,917.2377009,15,170,90,17090
ATL,Fallido,G,No,745,2,102,Malcolm Delaney,7,1,Anotado,Indiana Pacers,Atlanta Hawks,Guardia,Tiro de salto pullup,MiÃ©rcoles,8.166666667,8.166666667,751.9501313,15,159,20,15920
ATL,Anotado,C,No,868,2,261,Mike Muscala,33,1,Anotado,Indiana Pacers,Atlanta Hawks,Centro,Bandeo,MiÃ©rcoles,8.716666667,8.716666667,906.3911959,15,186,52,18652
